id,guid,receipt_number,device_number,device_name,operator_id,operator_name,shift_id,carpark_name,carpark_number,parking_rate_label,parking_rate_name,entry_grace_period,exit_grace_period,vat_type,vat_percentage,ticket_id,entry_date_time,payment_date_time,max_exit_date_time,parking_duration,payment_category,parking_fee,vat_amount,lost_fee,admin_fixed_charges,ticket_replacement_fee,discount_amount,gross_amount,amount_received,discount_id,discount_category,discount_name,coupon_id,coupon_category,coupon_source,product_id,product_quantity,payment_type,authentication_code,bank_notes,void,void_user,void_reason,void_date_time,record_creation_time,facility_number,validation_id,validation_value,validation_hours,validation_transactions,customer_card_id,balance_returned,credit_note,entry_plate_number,exit_plate_number,wallet_points,parktron_payment_id,update_reason,last_updated_datetime
1641,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188c115ca9,2021-04-18 20:33:57,2021-04-16 00:10:32,2021-04-19 00:00:04,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 23:58:30,200002,,100,0,,,0,0,U 63478,,0,0,,2021-05-31 11:28:19
1642,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188c1282f4,2021-04-18 20:35:12,2021-04-16 00:10:32,2021-04-19 00:03:26,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 00:02:00,200002,,100,0,,,0,0,S 63380,,0,0,,2021-05-31 11:28:19
1643,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188c6ffefc,2021-04-18 22:17:19,2021-04-16 00:10:32,2021-04-19 00:20:02,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 00:18:33,200002,,100,0,,,0,0,W 16445,,0,0,,2021-05-31 11:28:19
1644,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f336d84,2021-04-19 11:10:00,2021-04-16 00:10:32,2021-04-19 11:24:48,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 11:30:41,200002,,100,0,,,0,0,,,0,0,,2021-05-31 11:28:19
1645,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188ec57831,2021-04-19 09:09:55,2021-04-16 00:10:32,2021-04-19 11:37:16,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 11:35:40,200002,,100,0,,,0,0,W 65037,,0,0,,2021-05-31 11:28:19
1646,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f216bc1,2021-04-19 10:50:21,2021-04-16 00:10:32,2021-04-19 11:49:21,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 11:47:47,200002,,100,0,,,0,0,R 35263,,0,0,,2021-05-31 11:28:19
1647,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f2652ac,2021-04-19 10:55:42,2021-04-16 00:10:32,2021-04-19 11:55:24,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 11:53:55,200002,,100,0,,,0,0,M 6298,,0,0,,2021-05-31 11:28:19
1648,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188efb2aef,2021-04-19 10:08:34,2021-04-16 00:10:32,2021-04-19 12:01:24,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 11:59:57,200002,,100,0,,,0,0,J 83208,,0,0,,2021-05-31 11:28:19
1649,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f067e9b,2021-04-19 10:20:56,2021-04-16 00:10:32,2021-04-19 12:02:43,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 12:01:08,200002,,100,0,,,0,0,M 5507,,0,0,,2021-05-31 11:28:19
1650,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f1793ca,2021-04-19 10:39:35,2021-04-16 00:10:32,2021-04-19 12:13:20,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 12:11:43,200002,,100,0,,,0,0,,,0,0,,2021-05-31 11:28:19
1651,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f494932,2021-04-19 11:33:55,2021-04-16 00:10:32,2021-04-19 12:29:33,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 12:27:55,200002,,100,0,,,0,0,F 81448,,0,0,,2021-05-31 11:28:19
1652,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f14f106,2021-04-19 10:36:43,2021-04-16 00:10:32,2021-04-19 12:31:57,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 12:30:25,200002,,100,0,,,0,0,C 1240,,0,0,,2021-05-31 11:28:19
1653,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188ef41918,2021-04-19 10:00:51,2021-04-16 00:10:32,2021-04-19 12:32:33,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 12:30:55,200002,,100,0,,,0,0,Q 1307,,0,0,,2021-05-31 11:28:19
1654,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f226de6,2021-04-19 10:51:27,2021-04-16 00:10:32,2021-04-19 12:56:36,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 12:55:01,200002,,100,0,,,0,0,S 84466,,0,0,,2021-05-31 11:28:19
1655,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f5468ac,2021-04-19 11:46:02,2021-04-16 00:10:32,2021-04-19 13:07:52,2H 13M,,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 13:06:17,200002,,,0,,,0,0,,,0,0,,2021-05-31 11:28:19
1656,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f26db99,2021-04-19 10:56:17,2021-04-16 00:10:32,2021-04-19 13:18:49,2H 13M,,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 13:17:10,200002,,100,0,,,0,0,,,0,0,,2021-05-31 11:28:19
1657,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f77ecae,2021-04-19 12:24:49,2021-04-16 00:10:32,2021-04-19 13:24:52,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 13:23:16,200002,,100,0,,,0,0,,,0,0,,2021-05-31 11:28:19
1658,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188ef145ba,2021-04-19 09:57:46,2021-04-16 00:10:32,2021-04-19 13:49:45,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 13:48:11,200002,,100,0,,,0,0,G 64203,,0,0,,2021-05-31 11:28:19
1659,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188faa0909,2021-04-19 13:19:34,2021-04-16 00:10:32,2021-04-19 14:24:52,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 14:23:18,200002,,100,0,,,0,0,W 65037,,0,0,,2021-05-31 11:28:19
1660,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f01d4ee,2021-04-19 10:15:51,2021-04-16 00:10:32,2021-04-19 14:31:02,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 14:29:28,200002,,100,0,,,0,0,L 17622,,0,0,,2021-05-31 11:28:19
1661,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188fc3f770,2021-04-19 13:47:55,2021-04-16 00:10:32,2021-04-19 14:35:16,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 14:33:43,200002,,100,0,,,0,0,Q 70475,,0,0,,2021-05-31 11:28:19
1662,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f950c31,2021-04-19 12:56:40,2021-04-16 00:10:32,2021-04-19 14:37:53,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 14:36:13,200002,,100,0,,,0,0,R 92156,,0,0,,2021-05-31 11:28:19
1663,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f8ed939,2021-04-19 12:49:54,2021-04-16 00:10:32,2021-04-19 14:38:18,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 14:36:43,200002,,100,0,,,0,0,E 68916,,0,0,,2021-05-31 11:28:19
1664,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f9b178f,2021-04-19 13:03:15,2021-04-16 00:10:32,2021-04-19 14:38:59,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 14:37:28,200002,,100,0,,,0,0,E 9098,,0,0,,2021-05-31 11:28:19
1665,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f9fe243,2021-04-19 13:08:29,2021-04-16 00:10:32,2021-04-19 14:40:28,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 14:38:58,200002,,100,0,,,0,0,R 2860,,0,0,,2021-05-31 11:28:19
1666,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188fbae42e,2021-04-19 13:37:59,2021-04-16 00:10:32,2021-04-19 14:54:33,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 14:52:58,200002,,100,0,,,0,0,J 14895,,0,0,,2021-05-31 11:28:19
1667,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188fbcb90a,2021-04-19 13:39:59,2021-04-16 00:10:32,2021-04-19 14:55:03,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 14:53:28,200002,,100,0,,,0,0,N 1795,,0,0,,2021-05-31 11:28:19
1668,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f91b337,2021-04-19 12:52:59,2021-04-16 00:10:32,2021-04-19 15:04:01,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 15:02:28,200002,,100,0,,,0,0,H 5464,,0,0,,2021-05-31 11:28:19
1669,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188fb3762b,2021-04-19 13:29:52,2021-04-16 00:10:32,2021-04-19 15:13:42,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 15:12:06,200002,,100,0,,,0,0,R 5045,,0,0,,2021-05-31 11:28:19
1670,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f934c34,2021-04-19 12:54:45,2021-04-16 00:10:32,2021-04-19 15:54:47,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 15:53:09,200002,,100,0,,,0,0,R 828,,0,0,,2021-05-31 11:28:19
1671,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188ff4507b,2021-04-19 14:40:42,2021-04-16 00:10:32,2021-04-19 15:57:48,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 15:56:15,200002,,100,0,,,0,0,O 74173,,0,0,,2021-05-31 11:28:19
1672,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188fe0e18e,2021-04-19 14:19:28,2021-04-16 00:10:32,2021-04-19 16:04:40,2H 13M,,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 16:03:03,200002,,100,0,,,0,0,,,0,0,,2021-05-31 11:28:19
1673,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e901010018900bac54,2021-04-19 15:06:12,2021-04-16 00:10:32,2021-04-19 16:24:09,2H 13M,,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 16:24:01,200002,,100,0,,,0,0,,,0,0,,2021-05-31 11:28:19
1674,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f877853,2021-04-19 12:41:50,2021-04-16 00:10:32,2021-04-19 16:30:18,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 16:28:46,200002,,100,0,,,0,0,K 6540,,0,0,,2021-05-31 11:28:19
1675,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188fef7782,2021-04-19 14:35:26,2021-04-16 00:10:32,2021-04-19 17:08:56,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 17:07:23,200002,,100,0,,,0,0,Q 70029,,0,0,,2021-05-31 11:28:19
1676,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e901010018904227f3,2021-04-19 16:05:44,2021-04-16 00:10:32,2021-04-19 17:11:29,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 17:09:54,200002,,100,0,,,0,0,M 57757,,0,0,,2021-05-31 11:28:19
1677,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188f3a80d7,2021-04-19 11:17:46,2021-04-16 00:10:32,2021-04-19 17:21:06,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 17:19:29,200002,,100,0,,,0,0,W 97780,,0,0,,2021-05-31 11:28:19
1678,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188ff3f18a,2021-04-19 14:40:18,2021-04-16 00:10:32,2021-04-19 18:04:31,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 18:02:58,200002,,100,0,,,0,0,C 74829,,0,0,,2021-05-31 11:28:19
1679,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001890aedbbf,2021-04-19 18:04:27,2021-04-16 00:10:32,2021-04-19 19:40:23,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 19:38:50,200002,,100,0,,,0,0,W 65089,,0,0,,2021-05-31 11:28:19
1680,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001890712d21,2021-04-19 16:57:05,2021-04-16 00:10:32,2021-04-19 19:40:37,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 19:39:05,200002,,100,0,,,0,0,S 70812,,0,0,,2021-05-31 11:28:19
1681,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001890ccbd91,2021-04-19 18:37:06,2021-04-16 00:10:32,2021-04-19 19:52:58,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 19:51:20,200002,,100,0,,,0,0,W 65037,,0,0,,2021-05-31 11:28:19
1682,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001890c9c0e7,2021-04-19 18:33:49,2021-04-16 00:10:32,2021-04-19 20:23:44,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 20:22:12,200002,,100,0,,,0,0,,,0,0,,2021-05-31 11:28:19
1683,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001891283168,2021-04-19 20:16:59,2021-04-16 00:10:32,2021-04-19 21:36:44,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 21:35:11,200002,,100,0,,,0,0,G 54541,,0,0,,2021-05-31 11:28:19
1684,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100189013b14b,2021-04-19 15:14:58,2021-04-16 00:10:32,2021-04-19 21:43:28,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 21:41:55,200002,,100,0,,,0,0,C 58179,,0,0,,2021-05-31 11:28:19
1685,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001891221e3f,2021-04-19 20:10:21,2021-04-16 00:10:32,2021-04-19 21:45:09,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 21:43:40,200002,,100,0,,,0,0,W 80946,,0,0,,2021-05-31 11:28:19
1686,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001890d73d0e,2021-04-19 18:48:34,2021-04-16 00:10:32,2021-04-19 21:53:07,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 21:51:40,200002,,100,0,,,0,0,S 44513,,0,0,,2021-05-31 11:28:19
1687,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001891036fe1,2021-04-19 19:36:50,2021-04-16 00:10:32,2021-04-19 22:00:42,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 21:59:09,200002,,100,0,,,0,0,S 93377,,0,0,,2021-05-31 11:28:19
1688,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001891358662,2021-04-19 20:31:34,2021-04-16 00:10:32,2021-04-19 22:18:47,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 22:17:12,200002,,100,0,,,0,0,U 10573,,0,0,,2021-05-31 11:28:19
1689,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001891023109,2021-04-19 19:35:29,2021-04-16 00:10:32,2021-04-19 22:30:34,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 22:29:00,200002,,100,0,,,0,0,T 8423,,0,0,,2021-05-31 11:28:19
1690,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001890f57cec,2021-04-19 19:21:36,2021-04-16 00:10:32,2021-04-19 22:30:49,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 22:29:16,200002,,100,0,,,0,0,R 8536,,0,0,,2021-05-31 11:28:19
1691,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001890fd92ec,2021-04-19 19:30:26,2021-04-16 00:10:32,2021-04-19 22:39:11,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 22:37:38,200002,,100,0,,,0,0,2 3872,,0,0,,2021-05-31 11:28:19
1692,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e901010018911e9727,2021-04-19 20:06:30,2021-04-16 00:10:32,2021-04-19 22:59:31,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 22:57:58,200002,,100,0,,,0,0,V 74929,,0,0,,2021-05-31 11:28:19
1693,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100189138bf28,2021-04-19 20:35:04,2021-04-16 00:10:32,2021-04-19 23:03:30,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 23:01:58,200002,,100,0,,,0,0,N 6150,,0,0,,2021-05-31 11:28:19
1694,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e901010018913718e5,2021-04-19 20:33:16,2021-04-16 00:10:32,2021-04-19 23:03:39,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 23:02:13,200002,,100,0,,,0,0,F 5495,,0,0,,2021-05-31 11:28:19
1695,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001890f8ae11,2021-04-19 19:25:05,2021-04-16 00:10:32,2021-04-19 23:13:44,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 23:12:13,200002,,100,0,,,0,0,G 5004,,0,0,,2021-05-31 11:28:19
1696,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e901010018911317e8,2021-04-19 19:53:57,2021-04-16 00:10:32,2021-04-19 23:15:05,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 23:13:28,200002,,100,0,,,0,0,# 840,,0,0,,2021-05-31 11:28:19
1697,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100189100b195,2021-04-19 19:33:51,2021-04-16 00:10:32,2021-04-19 23:15:16,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 23:13:58,200002,,100,0,,,0,0,K 72348,,0,0,,2021-05-31 11:28:19
1698,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e901010018911b8467,2021-04-19 20:03:09,2021-04-16 00:10:32,2021-04-19 23:22:27,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 23:20:58,200002,,100,0,,,0,0,U 71513,,0,0,,2021-05-31 11:28:19
1699,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e901010018919956fa,2021-04-19 22:20:36,2021-04-16 00:10:32,2021-04-19 23:27:04,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 23:25:28,200002,,100,0,,,0,0,W 16445,,0,0,,2021-05-31 11:28:19
1700,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e901010018916512ce,2021-04-19 21:23:30,2021-04-16 00:10:32,2021-04-19 23:28:22,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 23:26:43,200002,,100,0,,,0,0,T 3984,,0,0,,2021-05-31 11:28:19
1701,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e901010018917e731b,2021-04-19 21:51:13,2021-04-16 00:10:32,2021-04-19 23:28:36,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 23:26:58,200002,,100,0,,,0,0,M 6582,,0,0,,2021-05-31 11:28:19
1702,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001891395556,2021-04-19 20:35:43,2021-04-16 00:10:32,2021-04-19 23:41:03,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 23:39:28,200002,,100,0,,,0,0,W 72920,,0,0,,2021-05-31 11:28:19
1703,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e901010018913ca0ee,2021-04-19 20:39:19,2021-04-16 00:10:32,2021-04-19 23:48:32,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 23:46:59,200002,,100,0,,,0,0,U 24710,,0,0,,2021-05-31 11:28:19
1704,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e901010018915c6bba,2021-04-19 21:14:01,2021-04-16 00:10:32,2021-04-19 23:49:42,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 23:48:15,200002,,100,0,,,0,0,,,0,0,,2021-05-31 11:28:19
1705,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e901010018916e52bd,2021-04-19 21:33:37,2021-04-16 00:10:32,2021-04-19 23:50:03,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-19 23:48:29,200002,,100,0,,,0,0,Q 75774,,0,0,,2021-05-31 11:28:19
